Account length,Area code,International plan,Voice mail plan,Number vmail messages,Customer service calls,Churn,Total minutes,Total calls,High CSR calls,Call frequency,Charge Group,Day usage high
-0.6224102790270202,1.7067971584652026,0,1,1.8353233950392658,-0.42917241045590593,0,-0.1449296696226344,-1.769793520308152,0,-0.10210522208839394,0,0
-0.6982510635064088,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.017445815527037993,-1.4792221086636947,0,-0.08442588963640388,0,1
1.1724882869851758,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,0.25415022145923133,1.2230920196297588,0,-0.15798353312767435,0,0
-0.5971300175338906,-0.6924665449370534,0,0,-0.5894135350539065,2.621957312945281,1,-1.5927028300474084,-0.7237364383881056,1,-0.07411043219305409,0,0
0.7427238416019739,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,-1.5971370510594283,0.08986351421637499,0,-0.1574124742429038,0,0
0.7932843645882329,1.7067971584652026,0,0,-0.5894135350539065,-1.1919548413062027,0,-0.19592321126087447,-0.8690221442103343,0,-0.17620753579075896,0,0
1.855055347299673,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,0.8461187265640018,0.08986351421637499,0,-0.19679869259709173,0,0
-1.102735247396481,-0.6924665449370534,0,1,2.276184655056206,-1.1919548413062027,0,0.05571883117130328,1.1649777373008672,0,0.08473640934791937,0,0
-1.1785760318758696,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,-2.047210483779535,-1.7407363791437063,0,-0.014899645824737406,0,0
-2.0381049226422734,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,0.49581526661436265,-0.11353647393474516,0,0.6762285740523225,0,0
1.0460869795195282,-0.5278111927427809,0,0,-0.5894135350539065,0.3336100203943908,0,-1.1648005023874062,0.20609207887415792,0,-0.16872298687019893,0,0
-0.6476905405201497,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,1.0290303433098562,0.29326350236749515,0,-0.03705665410686263,1,1
1.8044948243134138,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,-0.4675192482471438,0.5547777728475067,0,-0.18933016975289169,0,0
-2.2403470145873094,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,1,2.2473325663625565,0.7291206198341812,0,1.4946987206497284,1,1
-1.102735247396481,-0.6924665449370534,0,1,1.2475083816833452,-1.1919548413062027,0,0.025787839340162752,-0.462222167908094,0,0.020149178727959238,0,0
-0.7235313249995383,-0.5278111927427809,0,1,2.129230901717226,1.0963924512446874,0,0.14994602767674536,-1.333936402841466,0,-0.07668361122681737,1,1
-0.5718497560407612,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,0.011376621051095836,-0.34599360325031103,0,-0.0662184984815617,0,0
0.8944054105607511,-0.5278111927427809,1,1,1.8353233950392658,1.0963924512446874,0,-0.9708033331114987,0.38043492586083233,0,-0.15945013456898358,0,0
1.2230488099714347,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.2253277848810975,-0.05542219160585368,0,-0.17947985742841335,0,0
-0.06624452617817074,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,-1.1193497370141934,0.5547777728475067,0,-0.09582067741801152,0,0
0.8691251490676215,-0.6924665449370534,1,1,2.4231384083951863,-1.1919548413062027,1,-0.8588392525579752,-0.578450732565877,0,-0.17438140873453986,0,0
-1.68418126173846,1.7067971584652026,0,0,-0.5894135350539065,0.3336100203943908,0,1.5212288756441599,-1.2467649793481288,0,0.1934220642357095,0,0
1.5011316863958595,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,-1.6902556923118641,-0.6365650148947684,0,-0.19688842470244042,0,0
-0.9257734169445744,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,0.6354932284930164,-0.89807928537478,0,-0.03171523246742174,0,0
-1.052174724410222,-0.6924665449370534,0,1,1.4679390116918154,0.3336100203943908,0,-0.9508493385574052,0.14797779654526647,0,0.03224951037255831,0,0
1.0460869795195282,-0.6924665449370534,0,0,-0.5894135350539065,0.3336100203943908,0,-0.22252853733299868,0.9906348903141928,0,-0.15622301856988222,0,0
-0.09152478767130025,-0.5278111927427809,0,1,1.174031505013855,-0.42917241045590593,0,-1.765637449516217,-0.8690221442103343,0,-0.1267891489600871,0,0
-1.2291365548621287,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,1.275129609477008,-0.25882217975697386,0,0.06104851020570874,1,0
-1.0268944629170924,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,1.0667212219120334,-0.02636505044140795,0,0.019918510047173637,1,1
-0.11680504916442977,-0.5278111927427809,0,0,-0.5894135350539065,0.3336100203943908,0,0.8228390662508925,-1.3920506851703576,0,-0.13717406996407544,0,0
-0.3443274026025955,-0.5278111927427809,0,0,-0.5894135350539065,2.621957312945281,1,-0.0773077991893178,0.7000634786697354,1,-0.0645619057674319,0,0
-0.4960089715613726,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,1.262935501693952,-1.5082792498281405,0,-0.10782922268566555,0,0
1.0208067180263987,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-1.502909854553988,-0.43316502674364826,0,-0.1779559553126709,0,0
0.5152014881638083,-0.6924665449370534,0,1,1.6148927650307956,1.0963924512446874,1,-1.4474820919037288,-0.5493935914014312,0,-0.15778025367800247,0,0
0.6163225341363263,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.18541979577291057,0.7872349021630727,0,-0.13856010039974576,0,1
1.855055347299673,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.568397776270616,-1.6245078144859233,0,-0.21909003666266294,0,0
0.38880018069816064,-0.5278111927427809,0,1,1.9088002717087558,0.3336100203943908,0,0.37054852302477714,0.8453491844919642,0,-0.12387955014530787,1,1
1.2230488099714347,-0.6924665449370534,0,1,1.4679390116918154,1.0963924512446874,0,0.6133221234329127,-2.6996220375704154,0,-0.2196301408926671,0,0
-1.583060215765942,-0.6924665449370534,0,0,-0.5894135350539065,0.3336100203943908,0,-1.4408307603856974,0.060806373051929256,0,0.21794757250158728,0,0
-1.532499692779683,-0.5278111927427809,0,1,2.4231384083951863,0.3336100203943908,0,-0.5916774365837238,-1.0433649911970087,0,0.1289382953034546,0,0
-1.4566589083002943,-0.5278111927427809,1,0,-0.5894135350539065,-1.1919548413062027,0,0.4448217249761239,-0.7237364383881056,0,0.11491109142742736,1,1
0.31295939621877206,-0.6924665449370534,1,0,-0.5894135350539065,-1.1919548413062027,0,-1.3532548953982872,1.5717777136031075,0,-0.10430984310829147,0,0
0.6416027956294559,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.016337260274033816,-2.728679178734861,0,-0.20307769104655446,0,0
1.2483290714645643,1.7067971584652026,0,0,-0.5894135350539065,1.8591748820949843,1,-0.8965301311601507,0.2642063612030494,1,-0.1755501300505201,0,0
0.9449659335470101,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,1.4203503476206876,-0.5203364502369855,0,-0.17644572627635277,1,1
1.5516922093821186,1.7067971584652026,0,1,2.7905227917426365,-1.1919548413062027,0,0.9813624674306349,-1.769793520308152,0,-0.2141503979588672,1,1
1.1724882869851758,1.7067971584652026,0,0,-0.5894135350539065,1.0963924512446874,0,-0.14714678012864527,-0.6946792972236598,0,-0.18749970922003228,0,1
-0.2684866181232069,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.016337260274033816,1.949520548740902,0,-0.041439359041788484,0,0
-1.2796970778483878,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.2591108606821693,-0.8690221442103343,0,0.0484060921241918,0,0
-0.4707287100682431,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,1,1.9047889931839557,-0.5493935914014312,0,-0.08387677024094875,1,1
1.0966475025057871,-0.6924665449370534,0,0,-0.5894135350539065,1.8591748820949843,1,-3.008327888135031,0.08986351421637499,1,-0.17255528167832077,0,0
-0.7740918479857973,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.24691675289911202,-0.7818507207169971,0,-0.052083071026608474,0,0
1.0966475025057871,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,1.6686667242938504,-0.3169364620858653,0,-0.17894672637508766,1,0
0.38880018069816064,-0.5278111927427809,1,0,-0.5894135350539065,1.0963924512446874,0,1.3305573721272685,-0.2297650385925281,0,-0.1448485263425825,1,0
-1.15329577038274,-0.6924665449370534,0,1,1.2475083816833452,1.0963924512446874,0,-1.1404122868212923,0.14797779654526647,0,0.057370715854722004,0,0
-0.7740918479857973,-0.5278111927427809,0,1,1.174031505013855,-0.42917241045590593,0,1.6675581690408436,-0.9852507088681173,0,-0.05865712842899728,1,1
0.13599756576686542,1.7067971584652026,0,0,-0.5894135350539065,0.3336100203943908,1,0.801776516443793,-1.0143078500325629,0,-0.14571465947464737,1,0
-0.1673655721506888,-0.6924665449370534,0,0,-0.5894135350539065,1.8591748820949843,1,-0.8954215759071459,-0.28787932092141955,1,-0.10685356142158633,0,0
0.26239887323251304,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,0.28740687904938816,-0.3169364620858653,0,-0.1390433824574349,0,0
-0.6729708020132792,-0.5278111927427809,0,1,1.982277148378246,0.3336100203943908,0,-1.1171326265081831,-1.4792221086636947,0,-0.087516986600874,0,0
0.6921633186157149,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,1,1.2973007145371118,-0.43316502674364826,0,-0.16422357698432105,1,1
-0.4707287100682431,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,-1.4607847549397908,-1.2467649793481288,0,-0.10311791385769646,0,0
-0.5212892330545021,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.364423609717662,-0.7818507207169971,0,-0.08471857027418146,0,0
-0.5718497560407612,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,1.257392725428926,0.3513777846963866,0,-0.04599062955113462,1,1
-0.2684866181232069,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,-0.9231354572322755,-1.5954506733214777,0,-0.13055435938528118,0,0
0.08543704278060639,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.6526479754990117,1.629891995931999,0,-0.0849714186358118,0,1
-0.04096426468504121,-0.5278111927427809,0,0,-0.5894135350539065,1.8591748820949843,0,0.15327169343576041,-0.7527935795525513,1,-0.12789817457623517,0,0
0.4899212266706787,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,1,0.030222060352184506,0.9034634668208555,0,-0.1290934577403059,0,0
-0.06624452617817074,1.7067971584652026,0,1,0.9536008750053849,1.8591748820949843,0,-0.14714678012864654,-0.2297650385925281,1,-0.1139328763837766,0,0
0.8691251490676215,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,-1.4419393156387028,-0.34599360325031103,0,-0.17048567101460574,0,0
0.5404817496569377,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.1421861409057073,-0.7237364383881056,0,-0.16228705905072804,0,0
-0.1420853106575593,-0.6924665449370534,0,0,-0.5894135350539065,1.8591748820949843,0,0.3971538490969001,-0.6656221560592142,1,-0.11802136106259843,1,1
-0.19264583364381835,1.7067971584652026,0,1,0.9536008750053849,-0.42917241045590593,0,-0.9098327941962134,0.8744063256564099,0,-0.07635962094264948,0,0
1.425290901916471,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,0.4148907331449846,0.6128920551763982,0,-0.17666115970918284,0,1
0.4899212266706787,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.20426523507399796,-0.8109078618814428,0,-0.1614159066353842,0,0
0.06015678128747687,-0.5278111927427809,0,0,-0.5894135350539065,0.3336100203943908,0,0.5811740210957625,-0.02636505044140795,0,-0.11913663293668789,0,0
-0.06624452617817074,-0.6924665449370534,0,0,-0.5894135350539065,1.8591748820949843,0,0.004725289533064467,1.2230920196297588,1,-0.08039176718791537,0,0
0.6163225341363263,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.02800494984617363,0.4094920670252781,0,-0.1453971200982301,0,0
-1.633620738752201,1.7067971584652026,1,1,2.496615285064676,-1.1919548413062027,1,0.2075909008330143,1.1068634549719758,0,0.3131945152759631,1,0
-0.9257734169445744,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,-2.268921534380572,0.3513777846963866,0,0.01245421570487803,0,0
-0.6729708020132792,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,1,1.0035335724907375,-0.6946792972236598,0,-0.06353056094350944,1,1
0.28767913472564255,1.7067971584652026,0,1,2.0557540250477357,0.3336100203943908,0,-1.4685446417108277,0.4385492081897238,0,-0.1253368535103694,0,0
-1.3808181238209059,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.6587728888061255,-0.3750507444147568,0,0.10414266575314034,1,0
-1.5072194312865534,-0.6924665449370534,0,1,1.027077751674875,-1.1919548413062027,0,-0.9563921148224311,0.2642063612030494,0,0.1903095262977062,0,0
0.5152014881638083,1.7067971584652026,0,0,-0.5894135350539065,1.0963924512446874,0,0.1499460276767441,0.641949196340844,0,-0.13550452198395777,0,0
2.3353803156691337,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-1.8133053253954394,0.1770349377097122,0,-0.20723277215004637,0,0
0.7427238416019739,1.7067971584652026,0,0,-0.5894135350539065,0.3336100203943908,0,-1.0007343249426393,0.9906348903141928,0,-0.14173587582182282,0,0
-0.3948879255888545,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,1.1531885316464376,-1.1595935558547916,0,-0.10821115775624733,1,0
1.5516922093821186,-0.5278111927427809,0,0,-0.5894135350539065,1.8591748820949843,1,-2.207950995465286,-0.7237364383881056,1,-0.19954138150911432,0,0
-1.001614201423963,1.7067971584652026,0,1,1.3944621350223254,1.8591748820949843,1,-0.277956299983258,1.6589491370964446,1,0.07696552182309398,0,0
-0.21792609513694786,-0.6924665449370534,0,0,-0.5894135350539065,0.3336100203943908,0,-1.3488206743862674,-0.05542219160585368,0,-0.0966519136024307,0,0
0.7680041030951035,-0.6924665449370534,0,1,2.0557540250477357,1.0963924512446874,0,0.652121557288093,0.961577749149747,0,-0.14354634729670263,0,0
-0.2684866181232069,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,-0.7790232743416013,0.7581777609986269,0,-0.07138784276378196,0,0
-0.5718497560407612,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,1.5633539752583563,2.1238633957275765,0,0.005421870647034217,1,1
-0.4707287100682431,-0.6924665449370534,0,0,-0.5894135350539065,1.8591748820949843,0,0.2596929977242585,-1.333936402841466,1,-0.10552305680978992,0,0
1.5769724708752482,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.26412721873627903,0.641949196340844,0,-0.1812826005543618,0,0
-0.24320635663007736,1.7067971584652026,1,0,-0.5894135350539065,1.0963924512446874,0,-0.32894984162149427,0.6710063375052897,0,-0.0762120289650465,0,0
-0.6476905405201497,-0.5278111927427809,0,1,0.9536008750053849,2.621957312945281,0,0.49692382186736683,1.0487491726430842,1,-0.014266588445248113,0,0
-0.24320635663007736,1.7067971584652026,0,0,-0.5894135350539065,1.0963924512446874,0,0.3273148681575739,1.3393205842875415,0,-0.05959627948648139,0,0
0.6668830571225853,1.7067971584652026,0,1,2.0557540250477357,-0.42917241045590593,0,-0.07509068868330818,-0.9561935677036715,0,-0.17236835528673924,0,0
0.31295939621877206,-0.5278111927427809,0,1,1.100554628344365,0.3336100203943908,0,-0.7258126221973517,-2.321879202432621,0,-0.18226769195077816,0,0
0.2371186117393835,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,0.4392789487110979,0.2642063612030494,0,-0.12550760824809382,0,0
0.4899212266706787,-0.5278111927427809,0,1,2.276184655056206,-1.1919548413062027,0,1.0390073405869038,-0.578450732565877,0,-0.15703320170045829,1,0
1.425290901916471,-0.5278111927427809,0,1,1.4679390116918154,1.0963924512446874,0,-0.9608263358344517,0.5838349140119525,0,-0.1770798894800356,0,0
0.06015678128747687,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,0.6975723226613071,-2.1475363554459466,0,-0.16572946695361826,1,1
0.41408044219129014,-0.6924665449370534,1,0,-0.5894135350539065,0.3336100203943908,1,0.186528351025916,0.20609207887415792,0,-0.13785886761015764,0,0
0.9955264565332691,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,-0.8266911502208251,-0.17165075626363663,0,-0.1727639819133172,0,1
-0.44544844857511356,-0.6924665449370534,1,0,-0.5894135350539065,-0.42917241045590593,0,0.3250977576515643,0.4966634905186153,0,-0.05812531999885569,1,1
1.1219277639989167,-0.6924665449370534,0,1,2.5700921617341663,0.3336100203943908,0,1.4026134635726044,-0.6656221560592142,0,-0.18531298311245842,1,1
0.31295939621877206,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.07567282572539738,-0.2297650385925281,0,-0.14037989257272562,0,0
-1.1280155088896107,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,0.3395089759406312,2.269149101549805,0,0.13645150376332757,1,1
-0.11680504916442977,-0.5278111927427809,0,0,-0.5894135350539065,2.621957312945281,0,1.065612666659028,-1.5373363909925861,1,-0.1405980581944863,1,1
1.2736093329576939,-0.6924665449370534,0,0,-0.5894135350539065,-1.1919548413062027,0,1.7207688211850933,1.5717777136031075,0,-0.1568699386854983,1,0
-0.44544844857511356,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,1,1.5877421908244698,1.513663431274216,0,-0.03040339119360167,1,1
0.9702461950401396,1.7067971584652026,0,1,1.100554628344365,-1.1919548413062027,0,0.9558656966115149,0.9906348903141928,0,-0.15283573699209854,0,0
0.36351991920503113,1.7067971584652026,0,1,1.174031505013855,-0.42917241045590593,0,-1.0129284327256953,1.9204634075764564,0,-0.10108225663447533,0,0
-0.3443274026025955,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,-1.5317322911321225,0.1770349377097122,0,-0.07816340384133975,0,0
1.0208067180263987,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,1.4724524445119318,0.7291206198341812,0,-0.15930614707894378,1,1
1.0208067180263987,1.7067971584652026,0,1,2.0557540250477357,1.0963924512446874,0,0.8605299448530687,0.5838349140119525,0,-0.16163737310815968,0,0
-0.9763339399308335,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-1.1991657152305673,0.08986351421637499,0,0.013415141434057847,0,0
1.1472080254920463,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.6992072961252287,0.8453491844919642,0,-0.1627742449799417,0,0
-0.21792609513694786,-0.5278111927427809,0,1,1.8353233950392658,0.3336100203943908,0,1.1797938577185618,-0.43316502674364826,0,-0.1059413425405888,1,1
2.1331382237240977,1.7067971584652026,0,1,1.6883696417002856,-0.42917241045590593,0,0.3783084097958139,2.4144348073720336,0,-0.1752895367841191,0,0
1.1977685484783054,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,1.398179242560584,0.525720631683061,0,-0.16969270413073403,1,0
-0.1673655721506888,-0.6924665449370534,0,1,2.202707778386716,-0.42917241045590593,0,-1.2102512677606192,0.3513777846963866,0,-0.09146746962876146,0,0
-0.8246523709720563,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.22252853733299743,-0.4041078855792025,0,-0.031836079110848015,1,1
1.9814566547653205,-0.6924665449370534,0,0,-0.5894135350539065,-1.1919548413062027,0,0.31179509461550153,0.6128920551763982,0,-0.1934384218128488,0,1
-0.1673655721506888,-0.5278111927427809,0,0,-0.5894135350539065,0.3336100203943908,0,0.13664336464068264,1.07780631380753,0,-0.07398327440964231,1,1
-0.9763339399308335,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,-0.5140785688733609,0.3223206435319409,0,0.021897796146817586,0,0
0.38880018069816064,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,0.005833844786071166,-0.4041078855792025,0,-0.14824890086105946,0,0
-0.7740918479857973,-0.6924665449370534,0,0,-0.5894135350539065,1.0963924512446874,0,1.4890807733070084,1.194034878465313,0,0.011779200882311337,1,1
-0.1673655721506888,1.7067971584652026,1,1,1.100554628344365,1.8591748820949843,0,1.2418729518868523,1.8623491252475648,1,-0.0551003435729936,1,0
0.6416027956294559,-0.5278111927427809,0,0,-0.5894135350539065,2.621957312945281,1,-2.723429188112698,-0.02636505044140795,1,-0.15455488640987522,0,0
-0.8499326324651859,-0.6924665449370534,0,1,2.0557540250477357,0.3336100203943908,0,-0.6448880887279749,0.4385492081897238,0,0.0008177661516758074,0,0
-2.0633851841354027,-0.6924665449370534,0,0,-0.5894135350539065,0.3336100203943908,0,0.8616385001060741,-0.462222167908094,0,0.6867816661982624,1,0
1.7539343013271547,1.7067971584652026,1,0,-0.5894135350539065,1.0963924512446874,0,0.6255162312159687,0.2642063612030494,0,-0.19174035769248154,1,1
-0.6982510635064088,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,1.5910678565834862,2.3272633838786967,0,0.033546921283176025,1,0
0.13599756576686542,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,-1.7689631152752328,0.4385492081897238,0,-0.1147049547463983,0,0
1.6022527323683775,1.7067971584652026,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.7912173821246586,1.3683777254519873,0,-0.17206534515104244,0,0
-1.2544168163552583,-0.6924665449370534,0,0,-0.5894135350539065,-0.42917241045590593,0,0.7629770825886127,0.2642063612030494,0,0.09158862604184376,1,1
0.16127782725999495,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,-1.727946570914041,-0.20070789742808237,0,-0.13007649436122384,0,0
0.7427238416019739,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,-0.8444280342689071,-0.6075078737303227,0,-0.16954919560116008,0,0
-0.5212892330545021,-0.6924665449370534,0,0,-0.5894135350539065,0.3336100203943908,0,0.34061753119363664,-0.89807928537478,0,-0.08800559897537588,0,0
-0.1673655721506888,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,-0.9663691120994782,0.9906348903141928,0,-0.07608137783593662,0,0
0.43936070368441965,-0.6924665449370534,0,1,1.100554628344365,-0.42917241045590593,0,-0.0728735781772973,-1.450164967499249,0,-0.17110057029455297,1,1
0.41408044219129014,-0.5278111927427809,0,1,1.100554628344365,-0.42917241045590593,0,-0.3200813995974546,-1.0143078500325629,0,-0.16145804802898925,0,0
-0.5718497560407612,-0.5278111927427809,0,0,-0.5894135350539065,-1.1919548413062027,0,0.1311005883756567,1.8332919840831192,0,-0.0030064080739770392,0,0
0.7680041030951035,1.7067971584652026,1,1,1.3209852583528354,1.8591748820949843,1,1.8892692196418808,0.7872349021630727,1,-0.1465573659542853,1,1
-0.9510536784377039,-0.6924665449370534,0,0,-0.5894135350539065,-1.1919548413062027,0,-0.8045200451607202,-1.2467649793481288,0,-0.03976975716181673,0,0
-1.2038562933689991,-0.5278111927427809,0,1,1.174031505013855,1.0963924512446874,0,0.4204335094100105,2.269149101549805,0,0.1619016114295834,0,0
-0.9763339399308335,-0.6924665449370534,0,0,-0.5894135350539065,0.3336100203943908,0,1.9446969822921414,0.6128920551763982,0,0.03250111453776726,1,0
-0.09152478767130025,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,0.6388188942520314,-0.20070789742808237,0,-0.11120117779978377,0,1
0.11071730427373591,1.7067971584652026,0,0,-0.5894135350539065,0.3336100203943908,0,-0.5351411186804604,-1.7116792379792607,0,-0.15914629157979754,0,0
1.425290901916471,-0.5278111927427809,0,0,-0.5894135350539065,-0.42917241045590593,0,0.29294965531441286,-0.6656221560592142,0,-0.19508526962670558,0,0
-0.8752128939583154,-0.5278111927427809,0,1,2.0557540250477357,-0.42917241045590593,0,-0.8011943794017051,-0.9561935677036715,0,-0.042236214484502314,0,0
-1.583060215765942,-0.5278111927427809,0,0,-0.5894135350539065,1.0963924512446874,0,0.26523577398928444,-0.6075078737303227,0,0.1781572250660761,0,0
0.13599756576686542,1.7067971584652026,0,0,-0.5894135350539065,1.0963924512446874,0,0.519094926927473,-0.3169364620858653,0,-0.13083000120508784,0,0
-0.04096426468504121,1.7067971584652026,0,0,-0.5894135350539065,1.0963924512446874,0,1.2695868332119822,-0.2297650385925281,0,-0.11594534293552827,1,1
1.0966475025057871,1.7067971584652026,1,0,-0.5894135350539065,-1.1919548413062027,0,0.731937535504468,0.08986351421637499,0,-0.17255528167832077,1,0
-0.4707287100682431,-0.5278111927427809,0,1,1.174031505013855,-0.42917241045590593,0,-0.6482137544869886,0.08986351421637499,0,-0.06623905525893002,0,0
